"","DU0098","DU0099","TT0040","TT0041","TT0046","TT0047","TT0044","TT0045","KL0014","DU0091","TT0048","DU0093","DU0094","DU0095","DU0096","DU0097","DU0010","DU0011","DU0012","DU0013","DU0014","DU0015","DU0016","DU0017","DU0018","DU0019","KL0006","KL0005","KL0004","DU0087","DU0085","DU0084","DU0083","DU0082","DU0081","DU0080","DU0088","TT0050","KL0009","KL0008","TT0055","TT0054","TT0057","TT0056","KL0003","KL0002","KL0001","CH0050","CH0051","CH0052","CH0053","TT0042","DU0009","DU0008","DU0007","DU0006","DU0005","DU0004","DU0003","DU0002","DU0001","CH0010","CH0012","CH0013","DU0090","CH0049","CH0043","CH0041","CH0040","CH0047","CH0046","TT0062","CH0044","DU0100","DU0078","TT0049","DU0072","DU0073","DU0070","DU0071","DU0076","DU0077","DU0074","DU0075","KL0012","DU0038","SG0009","SG0001","SG0002","SG0003","SG0004","SG0006","SG0007","DU0069","DU0068","DU0039","CH0038","CH0039","CH0036","CH0037","CH0034","CH0035","DU0065","CH0033","DU0067","CH0031","TT0034","CH0024","CH0027","SG0017","TT0043","SG0012","SG0010","SG0018","DU0054","DU0055","DU0056","DU0057","DU0050","DU0051","DU0052","DU0053","DU0028","DU0058","DU0059","CH0028","TT0008","TT0009","TT0006","TT0007","TT0004","TT0005","CH0021","CH0020","CH0023","TT0001","TT0058","DU0043","DU0042","DU0041","DU0040","DU0047","DU0046","DU0045","DU0044","DU0049","DU0048","CH0019","TT0019","TT0018","TT0015","TT0014","TT0017","TT0016","CH0014","CH0015","CH0016","TT0012","DU0061","DU0060","DU0063","KL0010","CH0002","TT0059","DU0062","SG0013","DU0064","TT0061","CH0006","CH0005","CH0004","CH0003","CH0030","CH0001","DU0066","DU0036","DU0037","DU0034","DU0035","DU0032","DU0033","DU0030","DU0031","TT0020","TT0021","TT0022","TT0023","TT0024","TT0025","TT0026","TT0027","TT0063","TT0028","TT0029","TT0037","TT0036","TT0035","DU0079","TT0033","TT0032","TT0030","TT0039","TT0038","DU0025","DU0024","DU0027","DU0026","DU0021","DU0020","DU0023","DU0022","DU0029","TT0053","TT0052","AL0003","AL0002","AL0004"
"DU0030",0,0,0.805665144562954,0,0.459956074309665,0,0.502662190454265,0.000227168951003276,0.349673556618324,0,0.640495021552125,0,0,0,0,0,0,0,0.569554245178738,0,0,0,0,0.320788803266722,0.480332684234705,0.755238034005735,0.530164721192316,0.790478852349126,4.82018282188523e-06,0,0,0.302336852062549,0,0,0,0,0.359597847776481,0.551655390935115,0.75509226942975,0.539256475414378,0.41435995354465,0,0.69644178250701,0.000528252906763282,0,0,0.729573662515879,0.221010159638917,0.0193168697610697,0,0.0915404541574242,0,0,0.887251983107089,0,0.68154522877499,0,0.96028324728658,0.73580966274458,0,0,0.0645179504180166,0.0339637613444536,0.105634550027579,0,0.690732362157253,0.135366262462131,0,0,0.0467350732997573,0.266789517968583,0.360312400554128,0.047838486163472,0,7.12991293118082e-05,0.93877572403887,0,0,0.695708271619343,0.614160824651355,0,0,0,0,0.785243339375255,0,0.687405955856648,0.989641415965704,0.297352705450267,0.555690157911522,0.604498842936206,0.674444505466096,0.728213551121212,3.64904655381082e-08,0,0,0.0357771421786089,0,0.181844759793138,0.087390161122111,0.264238815539289,0,0,0.0623259934933389,0,0.0683061520103697,0.616858857051579,0.228974518273468,0.0601197956485229,0.953891759582193,0.57755884575082,0,0.713337831974442,0,0,0,0,0,0,0,0,0.785260647074514,0,0,0,0.327487071222952,0.3778315793264,0.723358121017404,0,0.859251301714604,0.273951308989107,0.583114241811796,0,0.218457999990952,0,0,0.656828984745407,0.793183559655892,0.778567253551931,0.682935543856624,0.758586522600915,0,0,0,0.898869420669139,0,0,0.0664361782129045,0,0,0.000138966836297882,0.593066426051128,0,0.38736650138086,0.29974668356034,0,1.4718772624045e-06,0.708991547419749,0.259239429124854,0.944164210016188,0.980974348082062,0.821361801992528,0.229444636005731,0.77611110978216,0.767431920423284,0.278583225287246,0,0,0.0419620451662513,0,0.167440059240705,0.0213912899136462,0.0532818155058935,0,0.353597336220894,0,0.963335484716129,0.0941743695179743,0,0.980327581230554,0.989658129283154,1,0.747131509992957,0,0.864758740637092,0.887432535250055,0.0528256027013261,0.646008235712111,0,0,0.710434710533264,0,9.0917933862622e-06,0.000385420146606363,0.148973967507887,0.962066080087965,0.730333531618768,0.436899041159325,0.526834543654347,1.01478731124871e-05,0,0.490279658115085,0.783800263826864,0.813652109099555,0,0.291909354477654,0.346979110123167,0,0.805249605602728,0,0.00156026459097569,0.933475053672939,0.652440091189417,0.818835433783948,0.0512710920058944,0.0696122133792364,0
"DU0031",0,0,0.573743399004598,0,0.302357683276207,0,0.500348058241312,0.000264572484312442,0.364179057624925,0,0.61310353485549,0,0,0,0,0,0,0,0.383761008049486,0,0,0,0,0.204541238311296,0.317190479132974,0.700579510561254,0.523559089931404,0.726369909490653,5.61425190093168e-06,0,0,0.319455134656981,0,0,0,0,0.373393569454735,0.541442920627786,0.531253021087938,0.531151799037188,0.26964907010681,0,0.483239952920665,0.000528083439721105,0,0,0.510198898204891,0.137949991236757,0.0115644460707277,0,0.0556164928629296,0,0,0.794758127426263,0,0.471255075002558,0,0.784685837752078,0.686150557724306,0,0,0.0389820390515194,0.0203936362795469,0.0708260718250346,0,0.478636596888906,0.110216830270454,0,0,0.0281352300406259,0.326457920342466,0.231718668865066,0.0288059777710287,0,9.26786706341165e-05,0.690695786054044,0,0.392859111340474,0.482647851335948,0.592233651685041,0,0,0,0,0.722569128216166,0,0.475960281763076,0.756853205159475,0.18864383684153,0.544776106440719,0.584499076869017,0.639561614220205,0.680467723941879,4.25019142102911e-08,0,0,0.0214904056418089,0,0.1125723440086,0.0530496588414474,0.166452517860208,0,0,0.0376407764887939,0,0.041302883638529,0.420167085955592,0.143162051642095,0.0362920129561661,0.790800627749219,0.562709692251318,0.0337846530568962,0.496935402755542,0,0,0,0,0,0,0,0,0.722581710472248,0,0,8.20365708920079e-06,0.218434540418854,0.39156956631733,0.676822962473327,0,0.778088090630642,0.172928817273592,0.394116353116743,0,0.136283507576497,0,0,0.729296653594755,0.563160616573506,0.550848279430369,0.472370102845315,0.582200006725681,0,0,0,0.654827925309561,0,0.00490847076618406,0.0401567931956173,0,0,0.000138956475007057,0.401757495582928,0,0.250592936923364,0.190260402542533,0,1.4718690586335e-06,0.66598201412153,0.277590731816499,0.80014553238448,0.765026708254088,0.748575291877373,0.143470256721707,0.548787751094274,0.541525897676468,0.296519149168532,0,0,0.0252372502205953,0,0.103343108298658,0.0139181695752051,0.0321193137955854,0,0.386915533686787,0,0.713126683465578,0.0572477657021068,0,0.728808144553773,0.743282253248578,0.747131509992957,1,0,0.624724033106364,0.797712973134588,0.0318413360872741,0.679951392392297,0.0048789060132749,0,0.494574457978042,0,9.09160358220085e-06,0.00038518252503672,0.0915926258284855,0.711960548905267,0.68205608926528,0.28573508220392,0.351551974431139,1.18195959128986e-05,0,0.324480386178814,0.555246492895928,0.743065976998085,0,0.184974319672966,0.361667754659837,0,0.573390050757309,0,0.00155927317959792,0.685890532825388,0.622469555934687,0.746772439382985,0.0308945364431062,0.0421038775640716,0
"TT0020",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"TT0021",0,0,0.939311380120566,0,0.563302606495694,0,0.407287148206308,0.000173048372634321,0.277938320357947,0,0.528192975391183,0,0,0,0,0,0,0,0.686548214139388,0,0,0,0,0.401008251386189,0.586513953093803,0.632172567605626,0.43107367477288,0.664737557333333,3.67172844173425e-06,0,0,0.238906891111672,0,0,0,0,0.286179703146563,0.449776747665387,0.886576766427056,0.438973630061913,0.510860005966035,0,0.824477199808099,0.000528312582396051,0,0,0.85968314170163,0.280445192454806,0.0252824950838074,0,0.118476690356912,0,0,0.755735316532387,0,0.808540674981653,0,0.825976726728341,0.614347547210448,0,0,0.0838520454178385,0.0443514955009081,0.133575943130394,0,0.818377108819817,0.172889018067525,0,0,0.060907871953221,0.325167645609653,0.447779908951342,0.0623352251046404,0,7.13124709894597e-05,0.925365035495874,0,0,0.823694048007606,0.504761777195117,0,0,0,0,0.659880497655233,0,0.814818556320038,0.85460384323471,0.373013365454131,0.45329959173176,0.496204627994511,0.558635862510722,0.607402882566199,2.77962493022699e-08,0,0,0.046706318635505,0,0.232121538161839,0.113177576439607,0.33312222210469,0,0,0.081030724936028,0,0.0887234188420726,0.7385528421973,0.290201973764858,0.0781891396038544,0.819774339946119,0.472456901073728,0,0.842471957118485,0,0,0,0,0,0,0,0,0.65989654324182,0,0,0,0.402402799950184,0.301374642188177,0.602971062556659,0,0.729165387650465,0.344863584183886,0.701527579880725,0,0.277313682923486,0,0,0.542806479143697,0.926365246430955,0.911147665973693,0.810030890504293,0.883206295715132,0,0,0,0.965416318018891,0,0,0.086319471802466,0,0,0.000138970483677947,0.71248449713339,0,0.479481033156566,0.37588200922388,0,1.47188015031663e-06,0.589890693310145,0.203766000573592,0.810355017295705,0.846129006958735,0.693524756156625,0.290777160704746,0.90858439461539,0.899512568710384,0.219492431273471,0,0,0.0547279393997427,0,0.21420340809574,0.0279804859729804,0.069369458953794,0,0.281194294667201,0,0.900932021880834,0.121836169702462,0,0.884122865661483,0.860625294976429,0.864758740637092,0.624724033106364,0,1,0.755907286170603,0.0687803663354856,0.533118593152953,0,0,0.839386142613553,0,9.09186019615316e-06,0.000385503855458658,0.191117884217861,0.902190877145048,0.60933966739638,0.536870947012059,0.638973156581489,7.73005077936428e-06,0,0.597794814118213,0.916603069961625,0.686316282764361,0,0.366483089153272,0.275704292384003,0,0.938881097677365,0,0.00143132423934111,0.930659839257102,0.53887381004916,0.691161014948881,0.0667724515121876,0.0904016025958637,0
"TT0022",0,0,0.699667684080347,0,0.384788182228113,0,0.582744049939817,0.000280144479788969,0.412914702698433,0,0.730529080055065,0,0,0,0,0,0,0,0.482082072701051,0,0,0,0,0.264458681730201,0.402705531639348,0.849960078117681,0.612619081384599,0.886006460170391,5.94441136636537e-06,0,0,0.359081317663473,0,0,0,0,0.424122643233977,0.635828050524608,0.652115507816261,0.622452225999829,0.344974406061887,0,0.597623825083747,0.000528189380656352,0,0,0.62832056836097,0.180319578722893,0.0154381543235148,0,0.0736992697771548,0,0,0.983501833955457,0,0.583894178316787,0,0.926822123275941,0.829961553993074,0,0,0.0518004862548301,0.02718439967554,0.11577125658358,0,0.592356387674142,0.109956304290948,0,0,0.0374550499229014,0.223974352756908,0.298274773821465,0.0383436629460832,0,7.12849289576933e-05,0.827397809683686,0,0,0.59694673092218,0.702663906468911,0,0,0,0,0.880669805423704,0,0.589290503616519,0.897671800557422,0.244538627597557,0.640172240378012,0.692396854789612,0.766199218912381,0.822117987014941,4.50012950237166e-08,0,0,0.0286410923172314,0,0.147766048718996,0.0703280584295582,0.216558173898084,0,0,0.0500294288701448,0,0.0548631422808024,0.524786963284491,0.186971716309457,0.048247663196691,0.93319403347968,0.663645934781841,0,0.613250327994443,0,0,0,0,0,0,0,0,0.880687458099801,0,0,0,0.299990982498121,0.452020816879744,0.817097130464938,0,0.96351553875991,0.224745015795501,0.494279131141191,0,0.178190236609786,0,0,0.747726292438836,0.687882442084289,0.674122647728602,0.585173703361352,0.659503667236262,0,0,0,0.788707314580746,0,0.0205655211891372,0.053351024873686,0,0,0.000138962952881294,0.503253659716892,0,0.321584343987711,0.246568977115734,0,1.4718741879749e-06,0.802207848176962,0.309524698828151,0.875132165632302,0.902118473391296,0.917355404250872,0.187364719712046,0.671814767728405,0.663669454519019,0.331832364614994,0,0,0.0336134756904493,0,0.135859150562997,0.0185729334041715,0.0427302664042599,0,0.417349228447233,0,0.851381403324593,0.0758402364288517,0,0.868052311247137,0.891593980468879,0.887432535250055,0.797712973134588,0,0.755907286170603,1,0.0423624327204457,0.736341031117961,0.0320419248037104,0,0.610561247468986,0,9.09172225005417e-06,0.0003853310557419,0.120646656248417,0.850138542522981,0.82430842087625,0.364607127421249,0.443887328073664,1.25146895330053e-05,0,0.41148023713191,0.679043925103193,0.909550231421124,0,0.2399258558776,0.409867079868894,0,0.69927480639859,0,0.00155989287918146,0.822238761874081,0.743111912361944,0.914799271874381,0.0411093235237044,0.0559196048180539,0
"TT0023",0,0,0.0773245023569678,0,0.166543247871728,0,0.0180504747332205,6.16363022643007e-06,0.0114307116766357,0,0.0252399734577913,0,0,0,0,0,0,0,0.127579060432469,0,0,0,0,0.24870526150594,0.158093352537696,0.0323874486632231,0.019381288480202,0.0348428511358563,1.30768800232772e-07,0,0,0.00961647581777914,0,0,0,0,0.011823912566742,0.0204550682750386,0.0856256000558436,0.0198318432692007,0.188104657473567,0,0.0966504281539711,2.5735049139719e-05,0,0,0.0902200931006486,0.358467864696908,0.528855899524055,0,0.722534603331409,0,0,0.0423472696546974,0,0.0997299252957722,0,0.0488884228151876,0.0310898430626251,0,0,0.897377351654631,0.778083472860128,0.326566590427486,0,0.0978161851949456,0.434310927696079,0,0,0.937270447536421,0.153167984664424,0.219783162226994,0.949182092948104,0,4.26378620902446e-05,0.0595108501473643,0,0,0.0967992056888221,0.023760115473573,0,0,0,0,0.0344694521116299,0,0.0985036330988933,0.0517704642694841,0.268912735140973,0.0206600955002287,0.0232306246342313,0.0272310347302278,0.0305928324045114,9.89963111486247e-10,0,0,0.803391640540664,0,0.426745356290754,0.745097859495884,0.302510270471814,0,0,0.915068301855198,0,0.868276922723239,0.114684404900869,0.346881575046262,0.933549932414323,0.0482813382046479,0.0217908289693762,0,0.0933019676259806,0,0,0,0,0,0,0,0,0.0344706814342827,0,0,0,0.176784437497673,0.0125584570532881,0.0302781123181546,0,0.0400511114911869,0.291956529517437,0.123687541914125,0,0.362323046672407,0,0,0.0261858613192066,0.0792813220835762,0.0816472397844611,0.0994372567925663,0.075809226955058,0,0,0,0.0643299420016487,0,0,0.88241631985624,0,0,5.97755484588181e-06,0.120934910791281,0,0.202960216636524,0.266726385621253,0,4.4677913080271e-07,0.0293601881538547,0.00804786207097485,0.0473707813699432,0.0509032534736158,0.037109883287341,0.346217887854998,0.0820529710174535,0.0835060829462916,0.00874250651699648,0,0,0.882646183246227,0,0.457884004101024,0.556640616051677,0.995583303787274,0,0.0115856239827206,0,0.0567326206926834,0.708863074332871,0,0.0548875412380555,0.0523939879631601,0.0528256027013261,0.0318413360872741,0,0.0687803663354856,0.0423624327204457,1,0.0255567891048938,0,0,0.0938668012574653,0,1.67347643664773e-06,4.94933061554459e-05,0.504210801733184,0.0568729314565444,0.0307309688250063,0.176947608664446,0.141023290056921,2.75306700991962e-07,0,0.154197545764599,0.0807907139502182,0.036533377560413,0,0.273996047395364,0.0113247459132181,0,0.0773887361749954,0,5.10118042928998e-05,0.0601285677922058,0.0259295403301576,0.0369201780664771,0.984667745880169,0.858651576809149,0
"TT0024",0,0,0.486966464638894,0,0.2494481368453,0,0.779546382537577,0.00044928469046257,0.580437418430676,0,0.937770429229386,0,0,0,0,0,0,0,0.319285798319778,0,0,0,0,0.167064119004818,0.262086056274461,0.88040833494428,0.812596722846114,0.843955776704829,9.53430562455893e-06,0,0,0.51302891545169,0,0,0,0,0.594199385585912,0.837890091507328,0.448880027328376,0.823353349882999,0.221715676842687,0,0.406252416953819,0.000527978587407385,0,0,0.430134390135585,0.111913551377497,0.00926312749388392,0,0.0447461108900743,0,0,0.748727497287973,0,0.395678813240504,0,0.681243461678094,0.900933780924165,0,0,0.0313105474446895,0.0163497604110625,0.0538354497881587,0,0.402187979836576,0.0891640544043878,0,0,0.0225737701617997,0.24346500241238,0.189788324010092,0.0231134860531518,0,9.26482024791175e-05,0.593591995509877,0,0.0941268887925679,0.405729412969162,0.908922226506238,0,0,0,0,0.849309055948479,0,0.399826788704233,0.655102129805385,0.153829961737355,0.842587879817447,0.898181033397297,0.96785976179512,0.909043770814261,4.95829123314806e-08,0,0,0.0172309431993198,0,0.0910913235572529,0.0426699611705469,0.135427815945234,0,0,0.0302291705093688,0,0.0331823885180316,0.350903304593672,0.116203286456214,0.0291420394822275,0.687007837657706,0.86777565120989,0.0271218377233921,0.418367803564247,0,0,0,0,0,0,0,0,0.849291323554976,0,0,8.20318916128215e-06,0.176415486453644,0.505912075592109,0.914253001432251,0,0.769542240047143,0.140789700676183,0.328254702114201,0,0.110542924506698,0,0,0.95170613706868,0.477448480129645,0.466401782240125,0.39666141958028,0.494587571736777,0,0,0,0.560607635951842,0,0,0.032257918125609,0,0,0.000138950061733034,0.334885202450799,0,0.20564441826505,0.155173750643993,0,1.47186398014032e-06,0.929783348318397,0.448994258930266,0.695832020939697,0.662762619472168,0.812809148642157,0.116457093631554,0.464555874984089,0.45805681304261,0.47806005541289,0,0,0.020242750155123,0,0.0835452534401463,0.0102684445047642,0.0257806208207387,0,0.603795695382145,0,0.614349059477967,0.0460661012245236,0,0.628919971589044,0.640282164996564,0.646008235712111,0.679951392392297,0,0.533118593152953,0.736341031117961,0.0255567891048938,1,0,0,0.41627675481861,0,9.09148609018473e-06,0.000385035574675174,0.0739580794477832,0.613267474332115,0.906775522619133,0.23533110052441,0.291512139979465,2.00724007384245e-05,0,0.268311438704779,0.470344578725506,0.820516378477481,0,0.150781275409139,0.576679334036373,0,0.486648324177066,0,0.00155866008792982,0.589158316506911,0.950653649610125,0.815329758152631,0.0247945058140636,0.0338286201564887,0
"TT0025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286727263196805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153541158115718,0.0107796332932873,0,0,0.0152894925509799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717824517174696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531261416663492,0,0,0,0,0,0,0,0,0.0283336559220577,0,0.0048789060132749,0,0,0.0320419248037104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TT0026",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"TT0027",0,0,0.899091160304814,0,0.703091397570235,0,0.312154715659372,0.000125156083266242,0.209053042745149,0,0.412127368894318,0,0,0,0,0,0,0,0.839059573991058,0,0,0,0,0.514957973545319,0.729139536725274,0.501036563326245,0.331541822215918,0.529461177596878,2.65549090228134e-06,0,0,0.17869150851256,0,0,0,0,0.215507468411612,0.346881265072289,0.951933736576023,0.338010707262697,0.643463399159653,0,0.984658560632848,0.000522466380937558,0,0,0.979235024142282,0.368020929596435,0.0347896417390866,0,0.160185535016787,0,0,0.610406120395242,0,0.968175909088979,0,0.674461839706097,0.48559642738623,0,0,0.114110800181007,0.0608084773344399,0.174394281772803,0,0.978359693511649,0.229077575060307,0,0,0.0832467242939298,0.403246408247379,0.57028010442725,0.0851745852342558,0,7.13242808463299e-05,0.767537797731728,0,0,0.98385059994137,0.392471986727411,0,0,0,0,0.525203764056114,0,0.974679307803115,0.700973053752793,0.481403092291293,0.349780029366573,0.38532789692022,0.437870886392596,0.479603430916526,2.01029709545608e-08,0,0,0.0640084779357717,0,0.30730384791617,0.153172776616793,0.433005393619164,0,0,0.110330002323431,0,0.120629386274742,0.894746907896568,0.380150930372217,0.106517982529922,0.668749115284594,0.365596515359815,0,0.996834084065198,0,0,0,0,0,0,0,0,0.525217818306597,0,0,0,0.504531602115043,0.227448004864673,0.475785498522981,0,0.586537081152248,0.447322512934312,0.855199892921049,0,0.364118600730323,0,0,0.424455764452586,0.911979903466543,0.927199547489624,0.969720881371023,0.888917520939749,0,0,0,0.805880719193556,0,0,0.117414059488484,0,0,0.000121377932851829,0.866954447409426,0,0.607260896422321,0.484856892252984,0,1.47188270549492e-06,0.46454673435443,0.151645046361647,0.660094548159079,0.693099823371867,0.554824303430837,0.380864685382862,0.929770596850061,0.938887233781717,0.163715478580412,0,0,0.0748877464958353,0,0.284516180111262,0.0384647976592283,0.0946602235098448,0,0.211601202290335,0,0.744385424408591,0.16462421548916,0,0.728560890083973,0.706579798157907,0.710434710533264,0.494574457978042,0,0.839386142613553,0.610561247468986,0.0938668012574653,0.41627675481861,0,0,1,0,9.09191931497411e-06,0.000385577957503047,0.254934572166047,0.745573926293084,0.481273541774336,0.673173860416302,0.787250542217881,5.59057985183298e-06,0,0.741724120352684,0.921734732669969,0.548452280812498,0,0.473527533467172,0.207306050098222,0,0.899518665630691,0,0.00103537601895776,0.772578769991674,0.421132746325271,0.552733295002384,0.0911611045051659,0.122872266835449,0
"TT0063",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"TT0028",0,0,9.09188463893429e-06,0,9.0919900487263e-06,0,9.09123854941907e-06,0.426901633917135,9.09075050392616e-06,0,9.09147861816173e-06,0,0,0,0,0.00114924915515535,0,0.0762987079136855,9.09196214704533e-06,0.071880448618396,0,0.0553448252494464,0,9.0920202300282e-06,9.09198516574339e-06,9.09161163897831e-06,9.09129641923911e-06,9.09164474238722e-06,0.144956687679812,0,0,9.09049946029583e-06,0,0,0,0,9.09079475641672e-06,9.09133762327929e-06,9.09190371456425e-06,9.09131425141929e-06,9.09200052079395e-06,0,9.0919239833509e-06,0.122088457952706,0,0,9.09191276354804e-06,7.66332882728982e-06,6.01591890525555e-07,0,2.95876053035826e-06,0,0,9.0917221212683e-06,0,9.09192884446242e-06,0,9.09177019148277e-06,9.09159203310583e-06,0,0,2.05622825677487e-06,1.06562496238194e-06,3.71095521123355e-06,0,9.09192585973884e-06,4.58335192676795e-06,0,0,1.47591657728707e-06,9.09198207110773e-06,9.09201217946798e-06,1.51161679351475e-06,0,0.0755303525569929,9.09182574071465e-06,0,0,9.09192422549054e-06,9.09144107708038e-06,0,0,0,0,9.09164001228202e-06,0,9.09192694520389e-06,9.09178751618001e-06,9.09202482701765e-06,9.09134500404196e-06,9.09142648319872e-06,9.09152268990798e-06,9.09158408313182e-06,0.00118242122478351,0,0,1.12355670833786e-06,0,6.1694840206572e-06,2.81848610006463e-06,9.09203111121304e-06,0,0,1.98412221963373e-06,0,2.18122971173962e-06,9.09194873777164e-06,7.97518869111169e-06,1.91171225505382e-06,9.0917662783907e-06,9.09138321336656e-06,0,9.091918333759e-06,0,0,0,0,0,0,0,0,9.09164002804719e-06,0,0,0.369364820100492,9.09199534127048e-06,9.09087000267039e-06,9.09157891415546e-06,0,9.0917015241887e-06,9.09202929300079e-06,9.09195839482457e-06,0,7.56398397960822e-06,0,0,9.09150039085649e-06,9.09188949538287e-06,9.09189505637897e-06,9.09192839548822e-06,9.09188070574718e-06,0,0,0,9.09184489283899e-06,0,0,2.11946390349382e-06,0,0,0.437427176529223,9.09195559495313e-06,0,9.09200644128028e-06,9.0920243632775e-06,0,0.421437983131272,9.09156320494375e-06,9.09019118588983e-06,9.09176022123592e-06,9.09178250951825e-06,9.09167141671663e-06,7.99368474979634e-06,9.09189597786408e-06,9.09189920428322e-06,9.09034134677356e-06,0,0,1.32195176416605e-06,0,5.63612103809952e-06,6.67515006824715e-07,1.68832447755562e-06,0,9.09076829691546e-06,0,9.09181322072961e-06,3.04810028173286e-06,0,9.09180420571865e-06,9.09179101338253e-06,9.0917933862622e-06,9.09160358220085e-06,0,9.09186019615316e-06,9.09172225005417e-06,1.67347643664773e-06,9.09148609018473e-06,0,0,9.09191931497411e-06,0,1,0.065407276514507,4.96451851073054e-06,9.09181388253355e-06,9.09158631856588e-06,9.09199542042938e-06,9.09197351650626e-06,0.282541992860466,0,9.09198273413292e-06,9.09189308084812e-06,9.09166494744706e-06,0,9.09202587695557e-06,9.09073805221983e-06,0,9.09188480202605e-06,0,0.063484966349899,9.09182836694722e-06,9.09149464767278e-06,9.09166931040151e-06,1.62293505956423e-06,2.22444029407409e-06,0
